,LEA_STATE_NAME,LEAID,LEA_NAME,LEA_ENR,banned_books,SCH_FTETEACH_TOT,NMCNTY,County Name,overall_TPI,Closest_Match,Median Household Income,School District,dist_key
590,TEXAS,4822650,HART ISD,208,False,0.13942307692307693,castro,castro,0.78,HART,43523.0,"Hart Independent School District / 1,534",HART
591,TEXAS,4822680,HARTLEY ISD,242,False,0.07851239669421488,hartley,hartley,0.915,HARTLEY,60781.0,Hartley Independent School District / 754,HARTLEY
592,TEXAS,4822710,HARTS BLUFF ISD,605,False,0.06942148760330578,titus,titus,0.745,HARTS BLUFF,54183.0,"Harts Bluff Independent School District / 2,834",HARTS BLUFF
593,TEXAS,4822740,HASKELL CISD,552,False,0.11865942028985507,haskell,haskell,0.835,HASKELL CONSOLIDATED,44583.0,"Haskell Consolidated Independent School District / 4,319",HASKELL CONSOLIDATED
594,TEXAS,4822770,HAWKINS ISD,690,False,0.09420289855072464,wood,wood,0.855,HAWKINS,48250.0,"Hawkins Independent School District / 5,815",HAWKINS
595,TEXAS,4822800,HAWLEY ISD,736,False,0.10054347826086957,jones,jones,0.85,HAWLEY,42428.0,"Hawley Independent School District / 2,340",HAWLEY
596,TEXAS,4822830,HEARNE ISD,860,False,0.07174418604651163,robertson,robertson,0.72,HEARNE,38013.0,"Hearne Independent School District / 7,174",HEARNE
597,TEXAS,4822850,HEDLEY ISD,103,False,0.14563106796116504,donley,donley,0.895,HEDLEY,46818.0,Hedley Independent School District / 622,HEDLEY
598,TEXAS,4822890,HEMPHILL ISD,897,False,0.0802675585284281,sabine,sabine,0.885,HEMPHILL,34479.0,"Hemphill Independent School District / 7,077",HEMPHILL
599,TEXAS,4822920,HEMPSTEAD ISD,1606,False,0.07036114570361146,waller,waller,0.66,HEMPSTEAD,41155.0,"Hempstead Independent School District / 8,623",HEMPSTEAD
600,TEXAS,4822970,HENDERSON ISD,3392,False,0.08409787735849056,rusk,rusk,0.795,HENDERSON,44053.0,"Henderson Independent School District / 22,571",HENDERSON
601,TEXAS,4822980,HENRIETTA ISD,958,False,0.0824634655532359,clay,clay,0.89,HENRIETTA,51742.0,"Henrietta Independent School District / 5,381",HENRIETTA
602,TEXAS,4823010,HEREFORD ISD,4219,False,0.07122540886465988,deaf smith,deaf smith,0.735,HEREFORD,42518.0,"Hereford Independent School District / 18,935",HEREFORD
603,TEXAS,4823040,HERMLEIGH ISD,255,False,0.07450980392156863,scurry,scurry,0.865,HERMLEIGH,56346.0,Hermleigh Independent School District / 787,HERMLEIGH
604,TEXAS,4823070,HICO ISD,627,False,0.08213716108452951,hamilton,hamilton,0.865,HICO,45893.0,"Hico Independent School District / 3,773",HICO
605,TEXAS,4823100,HIDALGO ISD,3213,False,0.07500778089013384,hidalgo,hidalgo,-0.625,HIDALGO,44792.0,"Hidalgo Independent School District / 8,671",HIDALGO
606,TEXAS,4823160,HIGH ISLAND ISD,142,False,0.10211267605633803,galveston,galveston,0.63,HIGH ISLAND,44861.0,High Island Independent School District / 738,HIGH ISLAND
607,TEXAS,4823190,HIGHLAND ISD,232,False,0.09051724137931035,nolan,nolan,0.79,HIGHLAND,54167.0,Highland Independent School District / 249,HIGHLAND
608,TEXAS,4823250,HIGHLAND PARK ISD,6961,False,0.06674759373653211,dallas,dallas,-0.63,HIGHLAND PARK,182609.0,"Highland Park Independent School District / 34,043",HIGHLAND PARK
609,TEXAS,4823250,HIGHLAND PARK ISD,6961,False,0.06674759373653211,dallas,dallas,-0.63,HIGHLAND PARK,52895.0,"Highland Park Independent School District / 7,496",HIGHLAND PARK
610,TEXAS,4823280,HILLSBORO ISD,2027,False,0.07992106561420818,hill,hill,0.8200000000000001,HILLSBORO,32962.0,"Hillsboro Independent School District / 10,870",HILLSBORO
611,TEXAS,4823310,HITCHCOCK ISD,1650,False,0.06533333333333333,galveston,galveston,0.63,HITCHCOCK,46901.0,"Hitchcock Independent School District / 9,887",HITCHCOCK
612,TEXAS,4823370,HOLLAND ISD,677,False,0.08567208271787297,bell,bell,0.575,HOLLAND,38750.0,"Holland Independent School District / 2,079",HOLLAND
613,TEXAS,4823400,HOLLIDAY ISD,1007,False,0.07149950347567031,archer,archer,0.91,HOLLIDAY,71650.0,"Holliday Independent School District / 4,884",HOLLIDAY
614,TEXAS,4823430,HONDO ISD,1992,False,0.07620481927710844,medina,medina,0.725,HONDO,47454.0,"Hondo Independent School District / 12,358",HONDO
615,TEXAS,4823460,HONEY GROVE ISD,620,False,0.07903225806451612,fannin,fannin,0.8250000000000001,HONEY GROVE,45598.0,"Honey Grove Independent School District / 3,553",HONEY GROVE
616,TEXAS,4823490,HOOKS ISD,914,False,0.08112691466083152,bowie,bowie,0.73,HOOKS,43086.0,"Hooks Independent School District / 4,063",HOOKS
617,TEXAS,4823640,HOUSTON ISD,214097,False,0.05942371915533613,harris,harris,-0.54,HOUSTON,46069.0,"Houston Independent School District / 1,397,288",HOUSTON
618,TEXAS,4823670,HOWE ISD,1161,False,0.07545219638242893,grayson,grayson,0.77,HOWE,57880.0,"Howe Independent School District / 5,956",HOWE
619,TEXAS,4823700,HUBBARD ISD,92,False,0.09782608695652174,bowie,bowie,0.73,HUBBARD,65625.0,Hubbard Independent School District / 712,HUBBARD
620,TEXAS,4823700,HUBBARD ISD,92,False,0.09782608695652174,bowie,bowie,0.73,HUBBARD,38237.0,"Hubbard Independent School District / 2,204",HUBBARD
621,TEXAS,4823730,HUBBARD ISD,400,False,0.075,hill,hill,0.8200000000000001,HUBBARD,65625.0,Hubbard Independent School District / 712,HUBBARD
622,TEXAS,4823730,HUBBARD ISD,400,False,0.075,hill,hill,0.8200000000000001,HUBBARD,38237.0,"Hubbard Independent School District / 2,204",HUBBARD
623,TEXAS,4823760,HUCKABAY ISD,237,False,0.08860759493670886,erath,erath,0.835,HUCKABAY,46354.0,"Huckabay Independent School District / 1,544",HUCKABAY
624,TEXAS,4823790,HUDSON ISD,2888,False,0.06786703601108034,angelina,angelina,0.75,HUDSON,40270.0,"Hudson Independent School District / 11,727",HUDSON
625,TEXAS,4823820,HUFFMAN ISD,3526,False,0.06081678956324447,harris,harris,-0.54,HUFFMAN,66288.0,"Huffman Independent School District / 14,177",HUFFMAN
626,TEXAS,4823850,HUGHES SPRINGS ISD,1273,False,0.07659073055773763,cass,cass,0.81,HUGHES SPRINGS,42091.0,"Hughes Springs Independent School District / 5,321",HUGHES SPRINGS
627,TEXAS,4823880,HULL-DAISETTA ISD,477,False,0.10125786163522012,liberty,liberty,0.805,HULL-DAISETTA,45541.0,"Hull-Daisetta Independent School District / 2,714",HULL-DAISETTA
628,TEXAS,4823910,HUMBLE ISD,42373,True,0.06465249097302528,harris,harris,-0.54,HUMBLE,83125.0,"Humble Independent School District / 181,307",HUMBLE
629,TEXAS,4823970,HUNT ISD,192,False,0.07552083333333333,kerr,kerr,0.785,HUNT,50114.0,"Hunt Independent School District / 1,398",HUNT
630,TEXAS,4824000,HUNTINGTON ISD,1718,False,0.07551222351571596,angelina,angelina,0.75,HUNTINGTON,38690.0,"Huntington Independent School District / 7,340",HUNTINGTON
631,TEXAS,4824030,HUNTSVILLE ISD,8273,False,0.05127160643055723,walker,walker,0.685,HUNTSVILLE,37230.0,"Huntsville Independent School District / 62,791",HUNTSVILLE
632,TEXAS,4824060,HURST-EULESS-BEDFORD ISD,23408,False,0.059480092276144904,tarrant,tarrant,0.53,HURST-EULESS-BEDFORD,54818.0,"Hurst-Euless-Bedford Independent School District / 144,428",HURST-EULESS-BEDFORD
633,TEXAS,4824100,HUTTO ISD,7234,False,0.06498755875034559,williamson,williamson,0.52,HUTTO,73969.0,"Hutto Independent School District / 25,947",HUTTO
634,TEXAS,4824120,IDALOU ISD,1002,False,0.0753493013972056,lubbock,lubbock,0.6900000000000001,IDALOU,64740.0,"Idalou Independent School District / 4,009",IDALOU
635,TEXAS,4824150,INDUSTRIAL ISD,1178,False,0.07741935483870968,jackson,jackson,0.85,INDUSTRIAL,72841.0,"Industrial Independent School District / 4,463",INDUSTRIAL
636,TEXAS,4824180,INGLESIDE ISD,2343,False,0.06722151088348272,san patricio,san patricio,0.65,INGLESIDE,60784.0,"Ingleside Independent School District / 10,139",INGLESIDE
637,TEXAS,4824210,INGRAM ISD,1107,False,0.07073170731707316,kerr,kerr,0.785,INGRAM,42766.0,"Ingram Independent School District / 8,638",INGRAM
638,TEXAS,4824240,IOLA ISD,498,False,0.0893574297188755,grimes,grimes,0.78,IOLA,67250.0,"Iola Independent School District / 3,045",IOLA
639,TEXAS,4824260,IOWA PARK CISD,1819,False,0.06652006597031336,wichita,wichita,0.73,DEER PARK,72478.0,"Deer Park Independent School District / 52,097",DEER PARK
640,TEXAS,4824300,IRA ISD,256,False,0.085546875,scurry,scurry,0.865,IRA,50139.0,Ira Independent School District / 459,IRA
641,TEXAS,4824330,IRAAN-SHEFFIELD ISD,505,False,0.0899009900990099,pecos,pecos,0.665,IRAAN-SHEFFIELD,62788.0,"Iraan-Sheffield Independent School District / 1,703",IRAAN-SHEFFIELD
642,TEXAS,4824360,IREDELL ISD,141,False,0.10638297872340426,bosque,bosque,0.835,IREDELL,30500.0,Iredell Independent School District / 952,IREDELL
643,TEXAS,4824420,IRVING ISD,33958,False,0.06676512162082572,dallas,dallas,-0.63,IRVING,43783.0,"Irving Independent School District / 177,830",IRVING
644,TEXAS,4824450,ITALY ISD,628,False,0.07961783439490445,ellis,ellis,0.6950000000000001,ITALY,43024.0,"Italy Independent School District / 2,893",ITALY
645,TEXAS,4824480,ITASCA ISD,692,False,0.08872832369942196,hill,hill,0.8200000000000001,ITASCA,49735.0,"Itasca Independent School District / 3,388",ITASCA
646,TEXAS,4824530,JACKSBORO ISD,1041,False,0.07415946205571565,jack,jack,0.915,JACKSBORO,48000.0,"Jacksboro Independent School District / 6,234",JACKSBORO
647,TEXAS,4824590,JACKSONVILLE ISD,4975,False,0.07690452261306534,cherokee,cherokee,0.8,JACKSONVILLE,35557.0,"Jacksonville Independent School District / 25,404",JACKSONVILLE
648,TEXAS,4824600,JARRELL ISD,1688,False,0.06516587677725119,williamson,williamson,0.52,JARRELL,55144.0,"Jarrell Independent School District / 8,059",JARRELL
649,TEXAS,4824630,JASPER ISD,2484,False,0.071658615136876,jasper,jasper,0.8200000000000001,JASPER,34552.0,"Jasper Independent School District / 17,447",JASPER
650,TEXAS,4824660,JAYTON-GIRARD ISD,152,False,0.125,kent,kent,0.895,JAYTON-GIRARD,46579.0,Jayton-Girard Independent School District / 850,JAYTON-GIRARD
651,TEXAS,4824730,JEFFERSON ISD,1272,False,0.08262578616352201,marion,marion,0.71,JEFFERSON,35248.0,"Jefferson Independent School District / 9,575",JEFFERSON
652,TEXAS,4824750,JIM HOGG COUNTY ISD,1151,False,0.07471763683753258,jim hogg,jim hogg,-0.6950000000000001,JIM HOGG COUNTY,38013.0,"Jim Hogg County Independent School District / 5,266",JIM HOGG COUNTY
653,TEXAS,4824780,JIM NED CISD,1216,False,0.06820723684210526,taylor,taylor,0.76,JIM NED CONSOLIDATED,64234.0,"Jim Ned Consolidated Independent School District / 5,730",JIM NED CONSOLIDATED
654,TEXAS,4824810,JOAQUIN ISD,718,False,0.07855153203342619,shelby,shelby,0.81,JOAQUIN,37025.0,"Joaquin Independent School District / 3,433",JOAQUIN
655,TEXAS,4824840,JOHNSON CITY ISD,658,False,0.09041033434650456,blanco,blanco,0.755,JOHNSON CITY,51667.0,"Johnson City Independent School District / 5,492",JOHNSON CITY
656,TEXAS,4824900,JONESBORO ISD,315,False,0.07304761904761906,hamilton,hamilton,0.865,JONESBORO,44516.0,"Jonesboro Independent School District / 1,040",JONESBORO
657,TEXAS,4824930,JOSHUA ISD,5507,False,0.07241147630288723,johnson,johnson,0.78,JOSHUA,62571.0,"Joshua Independent School District / 23,491",JOSHUA
658,TEXAS,4824960,JOURDANTON ISD,1622,False,0.08353884093711467,atascosa,atascosa,0.665,JOURDANTON,57734.0,"Jourdanton Independent School District / 6,481",JOURDANTON
659,TEXAS,4824990,JUDSON ISD,23102,False,0.06931218076357025,bexar,bexar,-0.5700000000000001,JUDSON,60020.0,"Judson Independent School District / 117,720",JUDSON
660,TEXAS,4825020,JUNCTION ISD,615,False,0.0889430894308943,kimble,kimble,0.895,JUNCTION,40473.0,"Junction Independent School District / 4,192",JUNCTION
661,TEXAS,4825110,KARNACK ISD,145,False,0.09310344827586207,harrison,harrison,0.745,KARNACK,35027.0,"Karnack Independent School District / 2,443",KARNACK
662,TEXAS,4825140,KARNES CITY ISD,1134,False,0.0734479717813051,karnes,karnes,0.745,KARNES CITY,39779.0,"Karnes City Independent School District / 4,240",KARNES CITY
663,TEXAS,4825170,KATY ISD,77439,True,0.06623523031030877,harris,harris,-0.54,KATY,91754.0,"Katy Independent School District / 283,381",KATY
664,TEXAS,4825200,KAUFMAN ISD,3940,False,0.06844162436548222,kaufman,kaufman,0.685,KAUFMAN,50665.0,"Kaufman Independent School District / 16,791",KAUFMAN
665,TEXAS,4825230,KEENE ISD,1053,False,0.08319088319088319,johnson,johnson,0.78,KEENE,39764.0,"Keene Independent School District / 5,370",KEENE
666,TEXAS,4825260,KELLER ISD,34924,True,0.06691959683885007,tarrant,tarrant,0.53,KELLER,91024.0,"Keller Independent School District / 160,923",KELLER
667,TEXAS,4825290,KELTON ISD,84,False,0.20238095238095238,wheeler,wheeler,0.93,KELTON,76042.0,Kelton Independent School District / 175,KELTON
668,TEXAS,4825320,KEMP ISD,1618,False,0.07255871446229914,kaufman,kaufman,0.685,KEMP,41806.0,"Kemp Independent School District / 10,731",KEMP
669,TEXAS,4825410,KENEDY COUNTY WIDE CSD,78,False,0.14102564102564102,kenedy,kenedy,0.63,KENEDY COUNTY-WIDE,36563.0,Kenedy County-wide Common School District / 528,KENEDY COUNTY-WIDE
670,TEXAS,4825440,KENEDY ISD,825,False,0.11322424242424242,karnes,karnes,0.745,KENEDY,43562.0,"Kenedy Independent School District / 6,889",KENEDY
671,TEXAS,4825470,KENNARD ISD,278,False,0.09866906474820143,houston,houston,0.77,KENNARD,44821.0,"Kennard Independent School District / 2,521",KENNARD
672,TEXAS,4825500,KENNEDALE ISD,3127,False,0.06427886152862168,tarrant,tarrant,0.53,KENNEDALE,76291.0,"Kennedale Independent School District / 19,358",KENNEDALE
673,TEXAS,4825530,KERENS ISD,592,False,0.08,navarro,navarro,0.75,KERENS,37214.0,"Kerens Independent School District / 3,629",KERENS
674,TEXAS,4825560,KERMIT ISD,1419,False,0.06201550387596899,winkler,winkler,0.8200000000000001,KERMIT,52090.0,"Kermit Independent School District / 6,253",KERMIT
675,TEXAS,4825590,KERRVILLE ISD,5017,False,0.06532389874426948,kerr,kerr,0.785,KERRVILLE,41722.0,"Kerrville Independent School District / 33,729",KERRVILLE
676,TEXAS,4825620,KILGORE ISD,4079,False,0.12062515322382936,rusk,rusk,0.795,KILGORE,49291.0,"Kilgore Independent School District / 23,564",KILGORE
677,TEXAS,4825660,KILLEEN ISD,44273,True,0.06691979310189054,bell,bell,0.575,KILLEEN,49656.0,"Killeen Independent School District / 205,283",KILLEEN
678,TEXAS,4825680,KINGSVILLE ISD,3389,False,0.06961640601947477,kleberg,kleberg,0.0050000000000000044,KINGSVILLE,36600.0,"Kingsville Independent School District / 26,727",KINGSVILLE
679,TEXAS,4825710,KIRBYVILLE CISD,1503,False,0.0660678642714571,jasper,jasper,0.8200000000000001,KIRBYVILLE CONSOLIDATED,39955.0,"Kirbyville Consolidated Independent School District / 6,850",KIRBYVILLE CONSOLIDATED
680,TEXAS,4825740,KLEIN ISD,52976,True,0.06599667774086378,harris,harris,-0.54,KLEIN,78344.0,"Klein Independent School District / 232,190",KLEIN
681,TEXAS,4825790,KLONDIKE ISD,246,False,0.08943089430894309,dawson,dawson,0.79,KLONDIKE,92917.0,Klondike Independent School District / 742,KLONDIKE
682,TEXAS,4825800,KNIPPA ISD,455,False,0.07032967032967033,uvalde,uvalde,0.585,KNIPPA,40455.0,Knippa Independent School District / 922,KNIPPA
683,TEXAS,4825870,KNOX CITY-O'BRIEN CISD,279,False,0.114336917562724,knox,knox,0.825,KNOX CITY-O'BRIEN,42961.0,"Knox City-O'Brien Independent School District / 1,563",KNOX CITY-O'BRIEN
684,TEXAS,4825890,KOPPERL ISD,232,False,0.08952586206896551,bosque,bosque,0.835,KOPPERL,41181.0,"Kopperl Independent School District / 1,982",KOPPERL
685,TEXAS,4825920,KOUNTZE ISD,1159,False,0.0817083692838654,hardin,hardin,0.875,KOUNTZE,46594.0,"Kountze Independent School District / 7,992",KOUNTZE
686,TEXAS,4825950,KRESS ISD,250,False,0.0892,swisher,swisher,0.8,KRESS,47031.0,"Kress Independent School District / 1,133",KRESS
687,TEXAS,4825980,KRUM ISD,2123,False,0.07677343382006595,denton,denton,0.58,KRUM,79179.0,"Krum Independent School District / 7,756",KRUM
688,TEXAS,4826040,LA FERIA ISD,3292,False,0.07776427703523693,cameron,cameron,-0.5900000000000001,LA FERIA,33893.0,"La Feria Independent School District / 15,508",LA FERIA
689,TEXAS,4826070,LA GLORIA ISD,132,False,0.05303030303030303,jim wells,jim wells,0.0050000000000000044,LA GLORIA,57898.0,La Gloria Independent School District / 293,LA GLORIA
690,TEXAS,4826100,LA GRANGE ISD,1968,False,0.07442073170731708,fayette,fayette,0.81,LA GRANGE,52026.0,"La Grange Independent School District / 12,039",LA GRANGE
691,TEXAS,4826130,LA JOYA INDEPENDENT SCHOOL DISTRICT,28784,False,0.06693128126737076,hidalgo,hidalgo,-0.625,LA JOYA,28770.0,"La Joya Independent School District / 99,891",LA JOYA
692,TEXAS,4826190,LA PORTE ISD,7574,False,0.06664774227620808,harris,harris,-0.54,LA PORTE,72468.0,"La Porte Independent School District / 42,070",LA PORTE
693,TEXAS,4826220,LAPOYNOR ISD,453,False,0.07969094922737308,henderson,henderson,0.8150000000000001,LAPOYNOR,49781.0,"Lapoynor Independent School District / 3,270",LAPOYNOR
694,TEXAS,4826250,LA PRYOR ISD,468,False,0.09188034188034189,zavala,zavala,-0.7250000000000001,LA PRYOR,31583.0,"La Pryor Independent School District / 2,205",LA PRYOR
695,TEXAS,4826280,LA VEGA ISD,3100,False,0.06970645161290323,mclennan,mclennan,0.65,VEGA,54167.0,"Vega Independent School District / 1,044",VEGA
696,TEXAS,4826310,LA VERNIA ISD,3374,False,0.06321873147599288,wilson,wilson,0.755,LA VERNIA,84665.0,"La Vernia Independent School District / 14,619",LA VERNIA
697,TEXAS,4826340,LA VILLA ISD,579,False,0.1723316062176166,hidalgo,hidalgo,-0.625,LA VILLA,25000.0,"La Villa Independent School District / 3,920",LA VILLA
698,TEXAS,4826370,LACKLAND ISD,1053,False,0.07825261158594493,bexar,bexar,-0.5700000000000001,LACKLAND,49250.0,"Lackland Independent School District / 9,296",LACKLAND
699,TEXAS,4826400,LAGO VISTA ISD,1476,False,0.06334688346883469,travis,travis,-0.7050000000000001,LAGO VISTA,76329.0,"Lago Vista Independent School District / 9,030",LAGO VISTA
700,TEXAS,4826430,LAKE DALLAS ISD,3939,False,0.07133790302107133,denton,denton,0.58,LAKE DALLAS,77202.0,"Lake Dallas Independent School District / 23,164",LAKE DALLAS
701,TEXAS,4826470,LAKE TRAVIS ISD,10409,True,0.056130271880103756,travis,travis,-0.7050000000000001,LAKE TRAVIS,98571.0,"Lake Travis Independent School District / 39,224",LAKE TRAVIS
702,TEXAS,4826490,LAKE WORTH ISD,3341,False,0.07471715055372642,tarrant,tarrant,0.53,LAKE WORTH,38918.0,"Lake Worth Independent School District / 15,994",LAKE WORTH
703,TEXAS,4826580,LAMAR CISD,31856,True,0.06218828478151683,fort bend,fort bend,-0.52,LAMAR CONSOLIDATED,75334.0,"Lamar Consolidated Independent School District / 133,515",LAMAR CONSOLIDATED
704,TEXAS,4826610,LAMESA ISD,1933,False,0.07380237972064149,dawson,dawson,0.79,LAMESA,38407.0,"Lamesa Independent School District / 12,403",LAMESA
705,TEXAS,4826640,LAMPASAS ISD,3336,False,0.07059352517985612,lampasas,lampasas,0.805,LAMPASAS,49740.0,"Lampasas Independent School District / 19,940",LAMPASAS
706,TEXAS,4826670,LANCASTER ISD,7364,False,0.059720260727865286,dallas,dallas,-0.63,LANCASTER,51490.0,"Lancaster Independent School District / 37,411",LANCASTER
707,TEXAS,4826700,LANEVILLE ISD,182,False,0.08791208791208792,rusk,rusk,0.795,LANEVILLE,47686.0,"Laneville Independent School District / 1,663",LANEVILLE
708,TEXAS,4826790,LAREDO ISD,23929,False,0.056416899995820974,webb,webb,-0.67,LAREDO,25246.0,"Laredo Independent School District / 93,551",LAREDO
709,TEXAS,4826850,LASARA ISD,439,False,0.05922551252847381,willacy,willacy,-0.615,LASARA,26850.0,"Lasara Independent School District / 1,377",LASARA
710,TEXAS,4826910,LATEXO ISD,484,False,0.09194214876033058,houston,houston,0.77,LATEXO,36116.0,"Latexo Independent School District / 2,176",LATEXO
711,TEXAS,4826970,LAZBUDDIE ISD,200,False,0.1805,parmer,parmer,0.835,LAZBUDDIE,60556.0,Lazbuddie Independent School District / 710,LAZBUDDIE
712,TEXAS,4827000,LEAKEY ISD,290,False,0.09000000000000001,real,real,0.85,LEAKEY,40109.0,"Leakey Independent School District / 2,065",LEAKEY
713,TEXAS,4827030,LEANDER ISD,39012,True,0.07082666871731776,williamson,williamson,0.52,LEANDER,81882.0,"Leander Independent School District / 159,550",LEANDER
714,TEXAS,4827060,LEARY ISD,103,False,0.10679611650485436,bowie,bowie,0.73,LEARY,45469.0,"Leary Independent School District / 1,422",LEARY
715,TEXAS,4827090,LEFORS ISD,153,False,0.10457516339869281,gray,gray,0.9,LEFORS,41989.0,Lefors Independent School District / 386,LEFORS
716,TEXAS,4827120,LEGGETT ISD,179,False,0.07653631284916201,polk,polk,0.79,LEGGETT,36316.0,"Leggett Independent School District / 1,078",LEGGETT
717,TEXAS,4827180,LEON ISD,759,False,0.08695652173913043,leon,leon,0.885,LEON,44577.0,"Leon Independent School District / 3,910",LEON
718,TEXAS,4827210,LEONARD ISD,920,False,0.07021739130434781,fannin,fannin,0.8250000000000001,LEONARD,46071.0,"Leonard Independent School District / 4,181",LEONARD
719,TEXAS,4827240,LEVELLAND ISD,2996,False,0.0743958611481976,hockley,hockley,0.8300000000000001,LEVELLAND,50451.0,"Levelland Independent School District / 16,294",LEVELLAND
720,TEXAS,4827270,LEVERETTS CHAPEL ISD,259,False,0.14517374517374518,rusk,rusk,0.795,LEVERETTS CHAPEL,56875.0,Leveretts Chapel Independent School District / 887,LEVERETTS CHAPEL
721,TEXAS,4827300,LEWISVILLE ISD,52390,False,0.06704046573773621,denton,denton,0.58,LEWISVILLE,82834.0,"Lewisville Independent School District / 282,084",LEWISVILLE
722,TEXAS,4827330,LEXINGTON ISD,1022,False,0.1086105675146771,lee,lee,0.79,LEXINGTON,52240.0,"Lexington Independent School District / 5,555",LEXINGTON
723,TEXAS,4827390,LIBERTY-EYLAU ISD,2503,False,0.10974430683180184,bowie,bowie,0.73,LIBERTY-EYLAU,36089.0,"Liberty-Eylau Independent School District / 14,508",LIBERTY-EYLAU
724,TEXAS,4827420,LIBERTY HILL ISD,4019,False,0.06282408559343121,williamson,williamson,0.52,LIBERTY HILL,79188.0,"Liberty Hill Independent School District / 11,715",LIBERTY HILL
725,TEXAS,4827450,LIBERTY ISD,2108,False,0.0711100569259962,liberty,liberty,0.805,LIBERTY,42931.0,"Liberty Independent School District / 11,603",LIBERTY
726,TEXAS,4827510,LINDALE ISD,4081,False,0.07440823327615781,smith,smith,0.72,LINDALE,57306.0,"Lindale Independent School District / 19,763",LINDALE
727,TEXAS,4827540,LINDEN-KILDARE CISD,697,False,0.0975609756097561,cass,cass,0.81,LINDEN-KILDARE CONSOLIDATED,27952.0,"Linden-Kildare Consolidated Independent School District / 5,466",LINDEN-KILDARE CONSOLIDATED
728,TEXAS,4827570,LINDSAY ISD,496,False,0.07479838709677418,cooke,cooke,0.845,LINDSAY,84118.0,"Lindsay Independent School District / 2,167",LINDSAY
729,TEXAS,4827600,LINGLEVILLE ISD,276,False,0.08695652173913043,erath,erath,0.835,LINGLEVILLE,34375.0,"Lingleville Independent School District / 1,353",LINGLEVILLE
730,TEXAS,4827630,LIPAN ISD,390,False,0.08461538461538462,hood,hood,0.835,LIPAN,57644.0,"Lipan Independent School District / 2,357",LIPAN
731,TEXAS,4827690,LITTLE CYPRESS-MAURICEVILLE CISD,3137,False,0.07488683455530762,orange,orange,0.8250000000000001,RICE,38031.0,"Rice Independent School District / 3,031",RICE
732,TEXAS,4827720,LITTLE ELM ISD,7521,False,0.06359925541816248,denton,denton,0.58,LITTLE ELM,75042.0,"Little Elm Independent School District / 32,679",LITTLE ELM
733,TEXAS,4827750,LITTLEFIELD ISD,1345,False,0.07100371747211896,lamb,lamb,0.8200000000000001,LITTLEFIELD,35067.0,"Littlefield Independent School District / 6,962",LITTLEFIELD
734,TEXAS,4827780,LIVINGSTON ISD,4162,False,0.0673954829408938,polk,polk,0.79,LIVINGSTON,40795.0,"Livingston Independent School District / 27,676",LIVINGSTON
735,TEXAS,4827810,LLANO ISD,1793,False,0.07863915225878416,llano,llano,0.8150000000000001,LLANO,47034.0,"Llano Independent School District / 17,434",LLANO
736,TEXAS,4827870,LOCKHART ISD,5886,False,0.06481481481481481,caldwell,caldwell,0.555,LOCKHART,50967.0,"Lockhart Independent School District / 23,826",LOCKHART
737,TEXAS,4827890,LOCKNEY ISD,458,False,0.09781659388646288,floyd,floyd,0.8,LOCKNEY,41071.0,"Lockney Independent School District / 2,318",LOCKNEY
738,TEXAS,4827930,LOHN ISD,107,False,0.11214953271028037,mcculloch,mcculloch,0.855,LOHN,43000.0,Lohn Independent School District / 237,LOHN
739,TEXAS,4827960,LOMETA ISD,282,False,0.0899290780141844,coryell,coryell,0.7,LOMETA,36333.0,"Lometa Independent School District / 1,526",LOMETA
740,TEXAS,4827990,LONDON ISD,1046,False,0.06725621414913957,nueces,nueces,0.52,LONDON,131250.0,"London Independent School District / 1,660",LONDON
741,TEXAS,4828020,LONE OAK ISD,1044,False,0.08314176245210728,hunt,hunt,0.78,LONE OAK,44118.0,"Lone Oak Independent School District / 4,562",LONE OAK
742,TEXAS,4828110,LONGVIEW ISD,9024,False,0.07252881205673758,gregg,gregg,0.71,LONGVIEW,38138.0,"Longview Independent School District / 56,682",LONGVIEW
743,TEXAS,4828140,LOOP ISD,155,False,0.10903225806451612,gaines,gaines,0.9,LOOP,51607.0,Loop Independent School District / 661,LOOP
744,TEXAS,4828170,LORAINE ISD,159,False,0.1069182389937107,mitchell,mitchell,0.855,LORAINE,30553.0,Loraine Independent School District / 928,LORAINE
745,TEXAS,4828200,LORENA ISD,1762,False,0.06846765039727583,mclennan,mclennan,0.65,LORENA,75000.0,"Lorena Independent School District / 8,539",LORENA
746,TEXAS,4828230,LORENZO ISD,259,False,0.13976833976833977,crosby,crosby,0.74,LORENZO,49444.0,"Lorenzo Independent School District / 1,458",LORENZO
747,TEXAS,4828290,LOS FRESNOS CISD,10780,False,0.06277179962894248,cameron,cameron,-0.5900000000000001,LOS FRESNOS CONSOLIDATED,43809.0,"Los Fresnos Consolidated Independent School District / 47,552",LOS FRESNOS CONSOLIDATED
748,TEXAS,4828350,LOUISE ISD,523,False,0.07648183556405354,wharton,wharton,0.735,LOUISE,44821.0,"Louise Independent School District / 2,474",LOUISE
749,TEXAS,4828380,LOVEJOY ISD,4264,False,0.07091932457786115,collin,collin,0.5700000000000001,LOVEJOY,111131.0,"Lovejoy Independent School District / 13,644",LOVEJOY
750,TEXAS,4828410,LOVELADY ISD,550,False,0.09090909090909091,houston,houston,0.77,LOVELADY,40278.0,"Lovelady Independent School District / 4,935",LOVELADY
