,LEA_STATE_NAME,LEAID,LEA_NAME,County Name,banned_books,LEA_ENR,SCH_FTETEACH_TOT,overall_TPI,SATACT_P,APENR_P,P_EXPULSIONS,TOT_DIS_HB,TOT_RAC_HB,TOT_SEX_HB,Median Household Income,number_bans
396,TEXAS,4815420,COUPLAND ISD,williamson,FALSE,165,0.078787879,0.52,,,0,0,0,0,76094,
397,TEXAS,4815480,COVINGTON ISD,hill,FALSE,286,0.087412587,0.82,6.293706294,,0,0,0,0,45250,
398,TEXAS,4815510,CRANDALL ISD,kaufman,FALSE,4042,0.06308758,0.685,2.251360713,4.774863929,0.09896091,0,0,0,72800,
399,TEXAS,4815540,CRANE ISD,crane,FALSE,1156,0.076124567,0.83,14.10034602,,0,0,0,0,52451,
400,TEXAS,4815570,CRANFILLS GAP ISD,bosque,FALSE,148,0.117432432,0.835,4.72972973,,0.675675676,0,0,0,51100,
401,TEXAS,4815600,CRAWFORD ISD,mclennan,FALSE,547,0.099085923,0.65,0,,0.182815356,0,0,0,62917,
402,TEXAS,4815690,CROCKETT COUNTY CONSOLIDATED CSD,crockett,FALSE,758,0.089709763,0.755,4.749340369,2.770448549,0,0,0,0,51594,
403,TEXAS,4815720,CROCKETT ISD,houston,FALSE,1331,0.081900826,0.77,4.658151766,2.329075883,0,0,0,0,26619,
404,TEXAS,4815750,CROSBY ISD,harris,FALSE,6139,0.069597654,-0.54,6.385404789,6.043329532,0,0,0,1,60382,
405,TEXAS,4815810,CROSS PLAINS ISD,callahan,FALSE,376,0.095478723,0.9,4.521276596,,0.265957447,0,0,0,34091,
406,TEXAS,4815840,CROSS ROADS ISD,henderson,FALSE,545,0.09440367,0.815,0,,0,0,0,0,44471,
407,TEXAS,4815870,CROWELL ISD,foard,FALSE,215,0.097674419,0.8,0,,0,0,0,0,34306,
408,TEXAS,4815910,CROWLEY ISD,tarrant,FALSE,15222,0.081876232,0.53,5.827092366,6.911049796,1.898567862,4,1,10,60919,
409,TEXAS,4815930,CRYSTAL CITY ISD,zavala,FALSE,1969,0.06678517,-0.725,4.06297613,2.48857288,0,0,0,0,26273,
410,TEXAS,4815960,CUERO ISD,dewitt,FALSE,2046,0.074819159,0.83,6.256109482,4.007820137,0,0,0,0,46131,
411,TEXAS,4815990,CULBERSON COUNTY-ALLAMOORE ISD,culberson,FALSE,391,0.081841432,-0.03,0,,0,0,1,1,35302,
412,TEXAS,4816020,CUMBY ISD,hopkins,FALSE,392,0.094821429,0.82,4.846938776,,0,0,0,0,42400,
413,TEXAS,4816080,CUSHING ISD,nacogdoches,FALSE,558,0.075268817,0.68,12.3655914,7.168458781,0,0,0,0,56827,
414,TEXAS,4816110,CYPRESS-FAIRBANKS ISD,harris,TRUE,116359,0.063231637,-0.54,9.212007666,8.00539709,0.055002191,0,6,7,72402,16
415,TEXAS,4816140,D'HANIS ISD,medina,FALSE,381,0.09343832,0.725,0,1.57480315,0,0,0,0,44773,
416,TEXAS,4816180,DAINGERFIELD-LONE STAR ISD,morris,FALSE,1026,0.085672515,0.715,3.411306043,0.974658869,0.097465887,0,0,0,39243,
417,TEXAS,4816200,DALHART ISD,hartley,FALSE,1773,0.066553864,0.915,3.666102651,,0.056401579,0,0,0,48253,
418,TEXAS,4816230,DALLAS INDEPENDENT SCHOOL DISTRICT,dallas,FALSE,156742,0.067132613,-0.63,10.16383611,7.983820546,0.039555448,49,34,61,42693,
419,TEXAS,4816260,DAMON ISD,brazoria,FALSE,209,0.089856459,0.61,0,,0,0,1,4,41250,
420,TEXAS,4816290,DANBURY ISD,brazoria,FALSE,732,0.076543716,0.61,3.415300546,1.912568306,0,0,0,0,75114,
421,TEXAS,4816320,DARROUZETT ISD,lipscomb,FALSE,116,0.13362069,0.905,9.482758621,,0,0,0,0,61667,
422,TEXAS,4816350,DAWSON ISD,dawson,FALSE,130,0.111538462,0.79,3.076923077,,0,0,0,0,52750,
424,TEXAS,4816380,DAWSON ISD,navarro,FALSE,486,0.081193416,0.75,3.086419753,,0,0,0,0,52750,
426,TEXAS,4816410,DAYTON ISD,liberty,FALSE,5388,0.063659985,0.805,3.155159614,3.396436526,0.018559762,0,0,0,57982,
427,TEXAS,4816440,DE LEON ISD,comanche,FALSE,728,0.087912088,0.86,3.983516484,,0,0,0,0,44577,
428,TEXAS,4816500,DECATUR ISD,wise,FALSE,3332,0.062935174,0.855,6.482593037,4.891956783,1.080432173,0,0,0,57500,
429,TEXAS,4816530,DEER PARK ISD,harris,FALSE,12993,0.064285384,-0.54,3.732779189,8.789348111,0.092357423,0,0,1,72478,
430,TEXAS,4816570,DEKALB ISD,bowie,FALSE,831,0.080625752,0.73,6.257521059,,0,0,0,0,46612,
431,TEXAS,4816620,DEL VALLE ISD,travis,FALSE,11148,0.074315572,-0.705,7.615715823,5.803731611,2.780767851,0,0,0,39891,
432,TEXAS,4816650,DELL CITY ISD,hudspeth,FALSE,78,0.128205128,0.635,14.1025641,,3.846153846,0,0,0,23929,
433,TEXAS,4816710,DENISON ISD,grayson,FALSE,4658,0.071354659,0.77,3.86431945,4.723057106,0.042936883,0,0,0,40184,
434,TEXAS,4816740,DENTON ISD,denton,TRUE,29341,0.074978017,0.58,2.447087693,9.48161276,0.0102246,0,0,0,59307,1
435,TEXAS,4816770,DENVER CITY ISD,yoakum,FALSE,1682,0.07372176,0.85,3.626634958,0.951248514,0,0,0,0,51944,
436,TEXAS,4816860,DESOTO ISD,dallas,FALSE,9653,0.070640215,-0.63,7.116958459,3.687972651,0,0,24,5,61184,
437,TEXAS,4816890,DETROIT ISD,red river,FALSE,522,0.082375479,0.79,0,,0.383141762,0,0,0,44583,
438,TEXAS,4816920,DEVERS ISD,liberty,FALSE,175,0.088571429,0.805,,,0,0,0,0,39813,
439,TEXAS,4816950,DEVINE ISD,medina,FALSE,2011,0.070064644,0.725,5.022376927,4.276479364,1.839880656,0,0,0,50785,
440,TEXAS,4816980,DEW ISD,freestone,FALSE,155,0.096774194,0.82,,,0,0,0,0,50938,
441,TEXAS,4817010,DEWEYVILLE ISD,newton,FALSE,584,0.080479452,0.805,4.794520548,,0.171232877,0,0,0,49014,
442,TEXAS,4817040,DIBOLL ISD,angelina,FALSE,1877,0.0714065,0.75,2.237613213,2.717101758,0.159829515,0,0,0,47621,
443,TEXAS,4817070,DICKINSON ISD,galveston,FALSE,10861,0.071166559,0.63,3.425098978,3.305404659,0.165730596,0,0,11,64642,
444,TEXAS,4817100,DILLEY ISD,frio,FALSE,981,0.083078491,-0.01,0,,0,0,0,0,43929,
445,TEXAS,4817130,DIME BOX ISD,lee,FALSE,165,0.118181818,0.79,19.39393939,,0,0,0,0,56484,
446,TEXAS,4817160,DIMMITT ISD,castro,FALSE,1232,0.099943182,0.78,0,0.568181818,0,0,0,0,36954,
447,TEXAS,4817190,DIVIDE ISD,kerr,FALSE,18,0.111111111,0.785,,,0,0,0,0,73571,
448,TEXAS,4817280,DODD CITY ISD,fannin,FALSE,374,0.077540107,0.825,2.406417112,,0,0,0,4,56071,
449,TEXAS,4817390,DONNA ISD,hidalgo,FALSE,14756,0.073416237,-0.625,7.136080239,5.25210084,0.04743833,0,0,4,27563,
450,TEXAS,4817400,DOSS CONSOLIDATED CSD,gillespie,FALSE,25,0.08,0.82,,,0,0,0,0,62917,
451,TEXAS,4817460,DOUGLASS ISD,nacogdoches,FALSE,480,0.079166667,0.68,5.833333333,,0,0,0,0,58603,
452,TEXAS,4817550,DRISCOLL ISD,nueces,FALSE,318,0.077044025,0.52,,,0,0,0,0,44286,
453,TEXAS,4817580,DUBLIN ISD,erath,FALSE,1192,0.085008389,0.835,4.446308725,0.083892617,0.083892617,0,0,0,43204,
454,TEXAS,4817610,DUMAS ISD,moore,FALSE,4319,0.076198194,0.815,2.26904376,2.083815698,0,0,0,3,47317,
455,TEXAS,4817640,DUNCANVILLE ISD,dallas,FALSE,12860,0.062184292,-0.63,4.525660964,7.153965785,1.469673406,1,1,16,51967,
456,TEXAS,4817700,EAGLE MT-SAGINAW ISD,tarrant,FALSE,19307,0.071018284,0.53,4.454342984,12.13031543,0.010358937,0,0,0,32536,
457,TEXAS,4817730,EAGLE PASS ISD,maverick,FALSE,14412,0.061074105,-0.63,3.73993894,2.490979739,0.860394116,0,0,0,32536,
458,TEXAS,4817760,EANES ISD,travis,FALSE,8061,0.074850515,-0.705,11.02840839,22.91278998,0.012405409,0,0,0,127991,
459,TEXAS,4817790,EARLY ISD,brown,FALSE,1188,0.085016835,0.875,2.188552189,4.882154882,0.084175084,0,0,0,49943,
460,TEXAS,4817830,EAST BERNARD ISD,wharton,FALSE,954,0.085324948,0.735,4.612159329,6.603773585,0,0,0,0,47857,
461,TEXAS,4817850,EAST CENTRAL ISD,bexar,FALSE,10209,0.061455578,-0.57,4.58419042,9.197766676,0.058771672,0,0,0,54727,
462,TEXAS,4817880,EAST CHAMBERS ISD,chambers,FALSE,1519,0.069716919,0.825,0,1.777485188,0,0,0,0,44327,
463,TEXAS,4817960,EASTLAND ISD,eastland,FALSE,1187,0.076790227,0.885,9.856781803,,0,0,0,0,35974,
464,TEXAS,4818000,ECTOR COUNTY ISD,ector,FALSE,32261,0.061495304,0.735,5.18582809,3.933542048,0.474256843,0,0,1,54903,
465,TEXAS,4818030,ECTOR ISD,fannin,FALSE,232,0.099137931,0.825,2.155172414,,0,0,0,0,52125,
466,TEXAS,4818060,EDCOUCH-ELSA ISD,hidalgo,FALSE,5187,0.065355697,-0.625,0,3.643724696,0,0,0,0,22756,
467,TEXAS,4818070,EDEN CISD,concho,FALSE,222,0.081081081,0.85,5.855855856,,0,0,0,0,53813,
468,TEXAS,4818120,EDGEWOOD ISD,van zandt,FALSE,988,0.085769231,0.875,5.060728745,1.619433198,0.303643725,0,0,0,48485,
470,TEXAS,4818150,EDGEWOOD ISD,bexar,FALSE,10290,0.063168124,-0.57,9.591836735,6.307094266,0.019436346,0,0,0,48485,
472,TEXAS,4818180,EDINBURG CISD,hidalgo,FALSE,33795,0.063766829,-0.625,3.973960645,9.036839769,0.050303299,3,2,6,37750,
473,TEXAS,4818210,EDNA ISD,jackson,FALSE,1578,0.077515843,0.85,8.111533587,9.188846641,0,0,0,0,48125,
474,TEXAS,4818280,EL CAMPO ISD,wharton,FALSE,3675,0.067482993,0.735,2.857142857,4.244897959,0,0,0,0,46474,
475,TEXAS,4818300,EL PASO ISD,el paso,FALSE,58273,0.07162837,-0.685,13.84002883,9.134590634,0.044617576,0,68,11,40526,
476,TEXAS,4818330,ELECTRA ISD,wichita,FALSE,411,0.087591241,0.73,6.326034063,,2.189781022,0,0,0,41210,
477,TEXAS,4818360,ELGIN ISD,bastrop,FALSE,4318,0.068478462,0.58,6.600277906,8.869847151,0.092635479,1,0,8,56118,
479,TEXAS,4818390,ELKHART ISD,anderson,FALSE,1234,0.102106969,0.8,4.051863857,1.782820097,0,0,0,0,57589,
480,TEXAS,4818480,ELYSIAN FIELDS ISD,harrison,FALSE,881,0.085017026,0.745,2.27014756,2.27014756,0,0,0,0,49967,
481,TEXAS,4818540,ENNIS ISD,ellis,FALSE,5834,0.06393555,0.695,1.525539938,7.45629071,0,0,0,0,44395,
482,TEXAS,4818600,ERA ISD,cooke,FALSE,479,0.07954071,0.845,5.219206681,,0,0,0,0,51393,
483,TEXAS,4818660,ETOILE ISD,nacogdoches,FALSE,148,0.094594595,0.68,,,0,0,0,0,43371,
484,TEXAS,4818690,EULA ISD,callahan,FALSE,414,0.094202899,0.9,4.830917874,1.207729469,0,0,0,0,47955,
485,TEXAS,4818720,EUSTACE ISD,henderson,FALSE,1557,0.075484907,0.815,0,12.78098908,0.256904303,0,0,0,38785,
486,TEXAS,4818750,EVADALE ISD,jasper,FALSE,488,0.084016393,0.82,6.557377049,,0.204918033,0,0,0,56500,
487,TEXAS,4818780,EVANT ISD,coryell,FALSE,232,0.086206897,0.7,6.465517241,,0,0,0,0,50652,
488,TEXAS,4818810,EVERMAN ISD,tarrant,FALSE,5833,0.068061032,0.53,7.200411452,5.091719527,0,0,0,0,43789,
489,TEXAS,4818840,EXCELSIOR ISD,shelby,FALSE,95,0.111578947,0.81,,,1.052631579,0,0,0,37917,
490,TEXAS,4818890,EZZELL ISD,lavaca,FALSE,102,0.078431373,0.88,,,0,0,0,0,43750,
491,TEXAS,4818900,FABENS ISD,el paso,FALSE,2280,0.076315789,-0.685,4.912280702,4.692982456,1.622807018,0,0,0,25010,
492,TEXAS,4818940,FAIRFIELD ISD,freestone,FALSE,1817,0.077050083,0.82,0.935608145,2.806824436,0,0,0,0,42575,
493,TEXAS,4819020,FALLS CITY ISD,karnes,FALSE,405,0.128395062,0.745,0,,0,0,0,0,66477,
494,TEXAS,4819050,FANNINDEL ISD,delta,FALSE,167,0.191616766,0.845,4.790419162,,0,0,0,0,27900,
495,TEXAS,4819080,FARMERSVILLE ISD,collin,FALSE,1639,0.074685784,0.57,5.491153142,2.440512508,0,0,0,0,52500,
496,TEXAS,4819110,FARWELL ISD,parmer,FALSE,539,0.102040816,0.835,5.936920223,,1.298701299,0,0,0,45268,
497,TEXAS,4819140,FAYETTEVILLE ISD,fayette,FALSE,258,0.075581395,0.81,5.813953488,,0,0,0,0,50278,
498,TEXAS,4819170,FERRIS ISD,ellis,FALSE,2708,0.070502216,0.695,0,2.141802068,0.036927622,0,0,0,49523,
499,TEXAS,4819280,FLATONIA ISD,fayette,FALSE,565,0.103362832,0.81,2.300884956,4.07079646,0,0,0,0,44803,
500,TEXAS,4819320,FLORENCE ISD,williamson,FALSE,1048,0.075477099,0.52,7.251908397,6.679389313,0.763358779,0,0,0,51037,
501,TEXAS,4819350,FLORESVILLE ISD,wilson,FALSE,4021,0.061054464,0.755,6.167619995,4.451628948,2.859985078,0,0,0,59816,
502,TEXAS,4819380,FLOUR BLUFF ISD,nueces,FALSE,5905,0.058799323,0.52,5.774767146,5.385266723,3.386960203,0,2,6,59801,
503,TEXAS,4819440,FLOYDADA ISD,floyd,FALSE,760,0.0975,0.8,6.710526316,0.394736842,0.394736842,0,0,0,40721,
504,TEXAS,4819500,FOLLETT ISD,lipscomb,FALSE,146,0.109589041,0.905,11.64383562,,0,0,0,0,61875,
505,TEXAS,4819530,FORESTBURG ISD,montague,FALSE,188,0.102659574,0.89,11.70212766,,0,0,0,0,72361,
506,TEXAS,4819560,FORNEY ISD,kaufman,FALSE,10057,0.061228995,0.685,6.423386696,7.795565278,0.059659938,0,0,0,85954,
507,TEXAS,4819620,FORSAN ISD,howard,FALSE,741,0.072874494,0.8,5.668016194,,0,0,0,0,74571,
508,TEXAS,4819650,FORT BEND ISD,fort bend,TRUE,75184,0.063589328,-0.52,8.99792509,10.06863162,0.030591615,0,0,0,81952,1
509,TEXAS,4819700,FORT WORTH ISD,tarrant,FALSE,86217,0.068614542,0.53,6.397810177,7.108806848,0.054513611,0,14,46,41347,
510,TEXAS,4819740,FRANKLIN ISD,robertson,FALSE,1254,0.083413078,0.72,3.189792663,3.50877193,0.23923445,0,0,0,58365,
511,TEXAS,4819770,FRANKSTON ISD,anderson,FALSE,873,0.066036655,0.8,7.789232532,1.947308133,0.229095074,0,0,0,41313,
512,TEXAS,4819820,FREER ISD,duval,FALSE,815,0.085521472,-0.64,2.82208589,3.312883436,0,0,0,0,54352,
513,TEXAS,4819830,FRENSHIP ISD,lubbock,FALSE,9689,0.06754567,0.69,10.37258747,4.974713593,0.010320983,0,1,4,55431,
514,TEXAS,4819840,FREDERICKSBURG ISD,gillespie,TRUE,3272,0.066198044,0.82,5.378973105,8.099022005,0.244498778,0,0,0,53768,42
515,TEXAS,4819950,FRIENDSWOOD ISD,galveston,FALSE,6071,0.062648658,0.63,7.988799209,10.88782738,0.032943502,0,1,8,106542,
516,TEXAS,4819980,FRIONA ISD,parmer,FALSE,1118,0.091234347,0.835,1.878354204,2.057245081,0,0,0,0,50743,
517,TEXAS,4820010,FRISCO ISD,collin,TRUE,58424,0.065238601,0.57,8.371559633,14.24928112,0.008558127,5,9,4,104105,322
518,TEXAS,4820040,FROST ISD,navarro,FALSE,413,0.085956416,0.75,0,,0.484261501,0,0,0,40577,
519,TEXAS,4820070,FRUITVALE ISD,van zandt,FALSE,449,0.075835189,0.875,2.672605791,,0.890868597,0,0,0,42500,
520,TEXAS,4820100,FT DAVIS ISD,jeff davis,FALSE,226,0.105752212,0.62,0,,0,0,0,0,,
521,TEXAS,4820130,FT HANCOCK ISD,hudspeth,FALSE,409,0.085574572,0.635,8.80195599,,0,0,0,0,,
522,TEXAS,4820160,FT SAM HOUSTON ISD,bexar,FALSE,1622,0.088212084,-0.57,6.720098644,5.98027127,0,0,0,1,46069,
523,TEXAS,4820190,FORT STOCKTON ISD,pecos,FALSE,2478,0.067998386,0.665,0.605326877,,0,0,0,0,46780,
524,TEXAS,4820220,GAINESVILLE ISD,cooke,FALSE,3081,0.066536839,0.845,5.095748134,1.071080818,0,0,0,0,41448,
525,TEXAS,4820250,GALENA PARK ISD,harris,FALSE,22603,0.061459541,-0.54,3.030571163,8.162633279,0.017696766,0,0,0,41818,
526,TEXAS,4820280,GALVESTON ISD,galveston,FALSE,7048,0.064443814,0.63,0,8.413734393,0.085130533,0,26,32,39780,
527,TEXAS,4820310,GANADO ISD,jackson,FALSE,767,0.074315515,0.85,4.954367666,,0.260756193,0,0,0,48396,
528,TEXAS,4820340,GARLAND ISD,dallas,FALSE,56283,0.065814011,-0.63,1.197519677,12.32166018,1.051827372,5,8,123,57214,
529,TEXAS,4820370,GARNER ISD,parker,FALSE,196,0.081632653,0.84,,,0,0,0,0,56324,
530,TEXAS,4820400,GARRISON ISD,nacogdoches,FALSE,734,0.074087193,0.68,4.359673025,,0.544959128,0,0,0,39352,
531,TEXAS,4820460,GARY ISD,panola,FALSE,471,0.082802548,0.825,2.760084926,,0,0,0,0,49000,
532,TEXAS,4820500,GATESVILLE ISD,coryell,FALSE,2788,0.070624103,0.7,11.33428981,2.546628407,0.071736011,2,1,0,48235,
533,TEXAS,4820520,GAUSE ISD,milam,FALSE,184,0.086956522,0.775,,,0,0,0,0,43977,
534,TEXAS,4820550,GEORGE WEST ISD,live oak,FALSE,1100,0.071818182,0.845,2.909090909,1.818181818,0.090909091,0,0,0,44583,
535,TEXAS,4820600,GEORGETOWN ISD,williamson,FALSE,11536,0.073630374,0.52,9.656726768,10.87898752,0.173370319,0,0,4,68319,
536,TEXAS,4820610,GHOLSON ISD,mclennan,FALSE,257,0.079610895,0.65,2.33463035,0.778210117,0,0,0,0,55179,
537,TEXAS,4820640,GIDDINGS ISD,lee,FALSE,1905,0.079265092,0.79,4.146981627,4.619422572,0.052493438,0,0,0,49545,
538,TEXAS,4820700,GILMER ISD,upshur,FALSE,2446,0.071434996,0.85,6.704824203,3.025347506,0.940310711,0,0,0,48617,
539,TEXAS,4820760,GLADEWATER ISD,gregg,FALSE,1782,0.081705948,0.71,3.142536476,,2.356902357,0,0,0,41715,
540,TEXAS,4820790,GLASSCOCK COUNTY ISD,glasscock,FALSE,311,0.225080386,0.945,6.430868167,,0,0,0,0,81563,
541,TEXAS,4820850,GLEN ROSE ISD,somervell,FALSE,1806,0.073089701,0.855,7.585825028,3.709856035,0,0,1,0,51109,
542,TEXAS,4820960,GODLEY ISD,johnson,FALSE,2010,0.068656716,0.78,2.985074627,0.049751244,0,0,0,0,59764,
543,TEXAS,4820970,GOLD BURG ISD,montague,FALSE,109,0.13853211,0.89,11.9266055,,0,0,0,1,58068,
544,TEXAS,4821000,GOLDTHWAITE ISD,mills,FALSE,574,0.097560976,0.895,6.271777003,,0,0,0,0,44639,
545,TEXAS,4821030,GOLIAD ISD,goliad,FALSE,1341,0.068583147,0.775,0.596569724,2.237136465,0.074571216,0,0,0,49702,
546,TEXAS,4821060,GONZALES ISD,gonzales,FALSE,2848,0.064641854,0.765,3.721910112,2.212078652,0.03511236,1,1,3,43266,
547,TEXAS,4821090,GOODRICH ISD,polk,FALSE,241,0.086307054,0.79,2.904564315,,1.659751037,0,0,0,28125,
548,TEXAS,4821150,GOOSE CREEK CISD,harris,FALSE,23646,0.066347797,-0.54,4.986044151,4.190983676,1.442104373,1,0,3,51425,
549,TEXAS,4821180,GORDON ISD,palo pinto,FALSE,182,0.110989011,0.83,12.08791209,,0,0,0,0,37368,
550,TEXAS,4821270,GORMAN ISD,eastland,FALSE,306,0.089215686,0.885,7.843137255,,0,0,0,0,37656,
551,TEXAS,4821300,GRADY ISD,martin,FALSE,252,0.079365079,0.875,4.365079365,,0,0,0,0,76786,
552,TEXAS,4821330,GRAFORD ISD,palo pinto,FALSE,352,0.09375,0.83,2.556818182,,0,0,0,0,47083,
553,TEXAS,4821360,GRAHAM ISD,young,FALSE,2373,0.069953645,0.885,4.719764012,11.96797303,2.444163506,0,0,0,47614,
554,TEXAS,4821390,GRANBURY ISD,hood,TRUE,7136,0.064569787,0.835,4.708520179,6.25,0.028026906,0,2,0,54621,133
555,TEXAS,4821420,GRAND PRAIRIE ISD,dallas,FALSE,29326,0.067110414,-0.63,8.749914751,6.775557526,0.037509377,1,2,10,50909,
556,TEXAS,4821450,GRAND SALINE ISD,van zandt,FALSE,1105,0.079638009,0.875,2.443438914,,0,0,0,0,41597,
557,TEXAS,4821480,GRANDFALLS-ROYALTY ISD,ward,FALSE,162,0.092592593,0.785,4.320987654,,0,0,0,0,35893,
558,TEXAS,4821540,GRANDVIEW ISD,johnson,FALSE,1206,0.073797678,0.78,0,,0,0,0,0,58300,
559,TEXAS,4821560,GRANDVIEW-HOPKINS ISD,gray,FALSE,50,0.12,0.9,,,0,0,0,0,86250,
560,TEXAS,4821590,GRANGER ISD,williamson,FALSE,447,0.080536913,0.52,4.921700224,,0,0,0,0,49333,
561,TEXAS,4821600,GRAPE CREEK ISD,tom green,FALSE,1137,0.09351803,0.745,1.759014952,3.518029903,0.175901495,5,1,0,47803,
562,TEXAS,4821630,GRAPELAND ISD,houston,FALSE,507,0.086390533,0.77,5.128205128,0.986193294,0,0,0,0,36050,
563,TEXAS,4821660,GRAPEVINE-COLLEYVILLE ISD,tarrant,FALSE,13913,0.064244951,0.53,8.3519011,17.38661683,0.035937612,6,4,6,85112,
564,TEXAS,4821720,GREENVILLE ISD,hunt,FALSE,5451,0.074298294,0.78,3.724087323,3.632361035,0.623738764,0,0,0,41686,
565,TEXAS,4821750,GREENWOOD ISD,midland,FALSE,2706,0.062823356,0.8,2.328159645,1.77383592,0.07390983,0,0,0,87616,
566,TEXAS,4821780,GREGORY-PORTLAND ISD,san patricio,FALSE,4837,0.064544139,0.65,4.879057267,6.078147612,0,0,0,0,62087,
567,TEXAS,4821810,GROESBECK ISD,limestone,FALSE,1828,0.071115974,0.77,3.719912473,,0,0,0,0,46025,
568,TEXAS,4821840,GROOM ISD,carson,FALSE,148,0.133918919,0.905,3.378378378,,0,0,0,0,54239,
569,TEXAS,4821900,GROVETON ISD,trinity,FALSE,769,0.09076723,0.82,3.641092328,,0,0,0,0,31638,
570,TEXAS,4821930,GRUVER ISD,hansford,FALSE,429,0.107925408,0.935,6.993006993,1.398601399,0.233100233,0,0,0,44286,
571,TEXAS,4821960,GUNTER ISD,grayson,FALSE,932,0.067596567,0.77,6.86695279,4.399141631,0,0,0,0,77941,
572,TEXAS,4821990,GUSTINE ISD,comanche,FALSE,141,0.170212766,0.86,7.092198582,,0,0,0,0,42740,
573,TEXAS,4822020,GUTHRIE CSD,king,FALSE,104,0.175961538,0.965,0,,0,0,0,0,52500,
574,TEXAS,4822050,HALE CENTER ISD,hale,FALSE,611,0.086743044,0.775,2.127659574,,0,0,0,0,35164,
575,TEXAS,4822120,HALLETTSVILLE ISD,lavaca,FALSE,1122,0.069964349,0.88,3.03030303,3.11942959,0,0,0,0,44833,
576,TEXAS,4822140,HALLSBURG ISD,mclennan,FALSE,172,0.063953488,0.65,,,0,0,0,0,53281,
577,TEXAS,4822170,HALLSVILLE ISD,harrison,FALSE,5065,0.068094768,0.745,5.745310958,4.56071076,0,0,0,0,62175,
578,TEXAS,4822230,HAMILTON ISD,hamilton,FALSE,850,0.085882353,0.865,4.588235294,,0,0,0,0,41607,
579,TEXAS,4822260,HAMLIN ISD,jones,FALSE,397,0.080100756,0.85,6.549118388,,0,0,0,0,39896,
580,TEXAS,4822320,HAMSHIRE-FANNETT ISD,jefferson,FALSE,1930,0.069948187,0.52,5.233160622,3.471502591,0.984455959,0,3,1,64911,
581,TEXAS,4822350,HAPPY ISD,swisher,FALSE,263,0.092395437,0.8,6.08365019,,0,0,0,0,46719,
582,TEXAS,4822380,HARDIN ISD,liberty,FALSE,1408,0.072677557,0.805,4.048295455,,0.568181818,0,0,0,47585,
583,TEXAS,4822410,HARDIN-JEFFERSON ISD,hardin,FALSE,2250,0.068315556,0.875,0,4.177777778,0.044444444,0,0,0,65625,
584,TEXAS,4822470,HARLANDALE ISD,bexar,FALSE,14381,0.07094152,-0.57,10.47215075,5.437730339,0.159933245,0,0,0,33046,
585,TEXAS,4822500,HARLETON ISD,harrison,FALSE,749,0.089452603,0.745,3.871829105,,0,0,0,0,44492,
586,TEXAS,4822530,HARLINGEN CISD,cameron,FALSE,18400,0.068488043,-0.59,3.027173913,6.092391304,0.054347826,0,0,0,37796,
587,TEXAS,4822560,HARMONY ISD,upshur,FALSE,1075,0.080930233,0.85,3.069767442,5.023255814,1.023255814,0,0,0,50941,
588,TEXAS,4822590,HARPER ISD,gillespie,FALSE,592,0.08277027,0.82,4.560810811,6.081081081,0,0,0,0,46354,
589,TEXAS,4822620,HARROLD ISD,wilbarger,FALSE,114,0.119298246,0.795,0,,0,0,0,0,54375,
590,TEXAS,4822650,HART ISD,castro,FALSE,208,0.139423077,0.78,4.807692308,,0,0,0,0,43523,
591,TEXAS,4822680,HARTLEY ISD,hartley,FALSE,242,0.078512397,0.915,3.305785124,,0,0,0,0,60781,
592,TEXAS,4822710,HARTS BLUFF ISD,titus,FALSE,605,0.069421488,0.745,,,0,0,0,0,54183,
593,TEXAS,4822740,HASKELL CISD,haskell,FALSE,552,0.11865942,0.835,10.86956522,1.630434783,0,0,0,0,44583,
594,TEXAS,4822770,HAWKINS ISD,wood,FALSE,690,0.094202899,0.855,6.52173913,,1.449275362,0,0,0,48250,
595,TEXAS,4822800,HAWLEY ISD,jones,FALSE,736,0.100543478,0.85,3.39673913,1.358695652,0,0,0,0,42428,
596,TEXAS,4822830,HEARNE ISD,robertson,FALSE,860,0.071744186,0.72,4.76744186,,0,0,0,0,38013,
597,TEXAS,4822850,HEDLEY ISD,donley,FALSE,103,0.145631068,0.895,2.912621359,,2.912621359,0,0,0,46818,
598,TEXAS,4822890,HEMPHILL ISD,sabine,FALSE,897,0.080267559,0.885,0,2.341137124,0,0,0,0,34479,
599,TEXAS,4822920,HEMPSTEAD ISD,waller,FALSE,1606,0.070361146,0.66,4.545454545,1.432129514,0.124533001,0,0,0,41155,
600,TEXAS,4822970,HENDERSON ISD,rusk,FALSE,3392,0.084097877,0.795,0,3.508254717,0,0,0,0,44053,
601,TEXAS,4822980,HENRIETTA ISD,clay,FALSE,958,0.082463466,0.89,7.306889353,7.306889353,0,0,0,0,51742,
602,TEXAS,4823010,HEREFORD ISD,deaf smith,FALSE,4219,0.071225409,0.735,1.540649443,3.105001185,0.118511496,0,3,1,42518,
603,TEXAS,4823040,HERMLEIGH ISD,scurry,FALSE,255,0.074509804,0.865,9.019607843,,0,0,0,0,56346,
604,TEXAS,4823070,HICO ISD,hamilton,FALSE,627,0.082137161,0.865,5.263157895,0.797448166,0,0,0,8,45893,
605,TEXAS,4823100,HIDALGO ISD,hidalgo,FALSE,3213,0.075007781,-0.625,9.430438842,12.97852474,0,0,0,0,44792,
606,TEXAS,4823160,HIGH ISLAND ISD,galveston,FALSE,142,0.102112676,0.63,11.26760563,,0,0,0,0,44861,
