,LEA_STATE_NAME,LEAID,LEA_NAME,County Name,banned_books,LEA_ENR,SCH_FTETEACH_TOT,overall_TPI,SATACT_P,APENR_P,P_EXPULSIONS,TOT_DIS_HB,TOT_RAC_HB,TOT_SEX_HB
186,TEXAS,4807410,ABERNATHY ISD,hale,False,767,0.08865710560625815,0.775,5.215123859191656,0.5215123859191656,0.1303780964797914,0,0,0
187,TEXAS,4807440,ABILENE ISD,taylor,False,16736,0.06673876673040154,0.76,4.9593690248565965,6.106596558317399,0.14937858508604207,1,0,3
188,TEXAS,4807470,ACADEMY ISD,bell,False,1598,0.07259073842302878,0.575,4.818523153942428,3.254067584480601,0.6257822277847309,0,0,0
189,TEXAS,4807500,ADRIAN ISD,oldham,False,120,0.15,0.925,20.833333333333336,,0.0,0,0,0
190,TEXAS,4807530,AGUA DULCE ISD,nueces,False,303,0.20462046204620463,0.52,4.29042904290429,4.62046204620462,0.0,0,0,0
191,TEXAS,4807590,ALAMO HEIGHTS ISD,bexar,False,4843,0.06752013214949412,-0.5700000000000001,9.126574437332232,12.14123477183564,0.041296716911005574,0,0,0
192,TEXAS,4807650,ALBA-GOLDEN ISD,wood,False,885,0.08542372881355932,0.855,2.824858757062147,,1.694915254237288,0,0,0
193,TEXAS,4807680,ALBANY ISD,shackelford,False,508,0.07584645669291339,0.925,6.102362204724409,1.3779527559055118,0.0,0,0,0
194,TEXAS,4807710,ALDINE ISD,harris,False,66554,0.0708026564894672,-0.54,7.013853412266731,2.1321032545001053,0.4687922589175707,6,4,6
195,TEXAS,4807780,ALEDO ISD,parker,False,5718,0.057520111927247285,0.84,7.3802028681357115,10.545645330535153,0.05246589716684155,0,0,0
196,TEXAS,4807800,ALICE ISD,jim wells,False,5073,0.06288192391090085,0.0050000000000000044,2.9371180760890994,3.528484131677508,0.0,1,0,0
197,TEXAS,4807830,ALIEF ISD,harris,False,46216,0.07107257226934395,-0.54,8.049160463908603,4.67154232300502,0.14929894408862732,6,28,6
198,TEXAS,4807890,ALLEN ISD,collin,False,21152,0.06313965582450833,0.5700000000000001,5.313918305597579,11.568645990922844,0.03309379727685325,2,1,0
199,TEXAS,4807950,ALPINE ISD,brewster,False,1070,0.08457943925233645,0.52,10.74766355140187,1.588785046728972,0.0,0,0,2
200,TEXAS,4807980,ALTO ISD,cherokee,False,670,0.09701492537313433,0.8,0.0,,0.1492537313432836,0,0,0
201,TEXAS,4808090,ALVIN ISD,brazoria,False,24832,0.06908706507731958,0.61,4.66736469072165,6.914465206185567,0.03624355670103093,0,0,0
202,TEXAS,4808100,ALVORD ISD,wise,False,709,0.08166431593794075,0.855,6.064880112834979,2.1156558533145273,0.0,0,0,0
203,TEXAS,4808130,AMARILLO ISD,potter,False,32943,0.06726709771423367,0.72,0.0,3.0932216252314606,0.0364265549585648,0,0,0
204,TEXAS,4808160,AMHERST ISD,lamb,False,164,0.12804878048780488,0.8200000000000001,7.926829268292683,,0.0,0,0,0
205,TEXAS,4808190,ANAHUAC ISD,chambers,False,1328,0.07003012048192771,0.8250000000000001,6.024096385542169,3.990963855421686,0.15060240963855423,0,0,0
206,TEXAS,4808230,ANDERSON-SHIRO CISD,grimes,False,860,0.07383720930232558,0.78,5.6976744186046515,,0.0,0,0,0
207,TEXAS,4808280,ANDREWS ISD,andrews,False,4026,0.0557625434674615,0.85,3.7257824143070044,1.7386984600099353,0.0,0,38,50
208,TEXAS,4808310,ANGLETON ISD,brazoria,False,6839,0.06238485158648925,0.61,3.3923088170785203,5.746454159964907,0.38017253984500654,1,3,2
209,TEXAS,4808340,ANNA ISD,collin,False,3458,0.06479178716020821,0.5700000000000001,3.0364372469635628,5.928282244071718,0.26026604973973394,2,3,2
210,TEXAS,4808400,ANSON ISD,jones,False,771,0.08852140077821012,0.85,8.430609597924773,,0.0,0,0,0
211,TEXAS,4808430,ANTHONY ISD,el paso,False,850,0.06470588235294118,-0.685,7.294117647058823,1.647058823529412,0.0,0,0,0
212,TEXAS,4808460,ANTON ISD,hale,False,235,0.09787234042553192,0.775,2.127659574468085,,0.425531914893617,0,0,0
213,TEXAS,4808490,APPLE SPRINGS ISD,trinity,False,196,0.09693877551020408,0.8200000000000001,4.591836734693878,,2.0408163265306123,0,0,0
214,TEXAS,4808520,AQUILLA ISD,hill,False,322,0.06543478260869565,0.8200000000000001,4.968944099378882,,0.0,0,0,2
215,TEXAS,4808550,ARANSAS COUNTY ISD,aransas,False,2546,0.08982717989002356,0.78,6.3629222309505105,7.8161822466614295,0.07855459544383347,0,0,0
216,TEXAS,4808580,ARANSAS PASS ISD,san patricio,False,1474,0.08358208955223881,0.65,4.002713704206242,2.2388059701492535,0.13568521031207598,0,0,0
217,TEXAS,4808610,ARCHER CITY ISD,archer,False,474,0.12531645569620253,0.91,10.337552742616033,5.9071729957805905,0.0,0,0,0
218,TEXAS,4808670,ARGYLE INDEPENDENT SCHOOL DISTRICT,denton,False,2716,0.06472754050073638,0.58,14.727540500736378,12.665684830633284,0.1840942562592047,0,0,0
219,TEXAS,4808700,ARLINGTON ISD,tarrant,False,61156,0.07079517954084637,0.53,5.997776178952187,9.583687618549284,0.05069003858983583,26,0,13
220,TEXAS,4808730,ARP ISD,smith,False,901,0.08528301886792453,0.72,0.0,1.2208657047724751,0.0,0,0,0
221,TEXAS,4808870,ATHENS ISD,henderson,False,3116,0.06866495507060334,0.8150000000000001,4.557124518613607,9.017971758664956,1.540436456996149,0,0,0
222,TEXAS,4808880,ATLANTA ISD,cass,False,1688,0.07790284360189574,0.81,4.502369668246446,7.938388625592417,0.11848341232227488,0,0,0
223,TEXAS,4808910,AUBREY ISD,denton,False,2494,0.06255012028869286,0.58,0.0,5.934242181234964,0.040096230954290296,0,0,0
224,TEXAS,4808940,AUSTIN ISD,travis,False,81247,0.06952687483845559,-0.7050000000000001,5.393429911258262,8.131992565879354,0.9575738181102071,11,9,13
225,TEXAS,4809000,AUSTWELL-TIVOLI ISD,refugio,False,135,0.1259259259259259,0.67,3.7037037037037033,,0.0,0,0,0
226,TEXAS,4809030,AVALON ISD,ellis,False,399,0.08020050125313283,0.6950000000000001,6.7669172932330826,,0.0,0,0,0
227,TEXAS,4809060,AVERY ISD,red river,False,359,0.08774373259052924,0.79,4.735376044568245,3.6211699164345403,0.0,0,0,0
228,TEXAS,4809090,AVINGER ISD,cass,False,126,0.11904761904761904,0.81,0.0,,0.0,0,0,0
229,TEXAS,4809150,AXTELL ISD,mclennan,False,792,0.0928409090909091,0.65,2.525252525252525,1.893939393939394,0.0,0,0,0
230,TEXAS,4809200,AZLE ISD,tarrant,False,6496,0.060606527093596055,0.53,4.448891625615763,3.125,0.01539408866995074,0,0,0
231,TEXAS,4809280,BAIRD ISD,callahan,False,305,0.11344262295081968,0.9,0.0,,0.0,0,0,0
232,TEXAS,4809300,BALLINGER ISD,runnels,False,900,0.083,0.885,5.888888888888888,,1.1111111111111112,0,0,0
233,TEXAS,4809330,BALMORHEA ISD,reeves,False,176,0.10227272727272728,0.55,5.681818181818182,,0.0,0,0,0
234,TEXAS,4809360,BANDERA ISD,bandera,False,2279,0.06401930671347082,0.8150000000000001,1.5357612988152698,6.581834137779728,0.0,0,0,0
235,TEXAS,4809390,BANGS ISD,brown,False,958,0.0824634655532359,0.875,0.0,0.31315240083507306,0.0,0,0,0
236,TEXAS,4809410,BANQUETE ISD,nueces,False,930,0.07956989247311828,0.52,0.0,3.5483870967741935,0.0,0,0,0
237,TEXAS,4809450,BARBERS HILL ISD,chambers,False,5389,0.0694006309148265,0.8250000000000001,5.9565782148821675,5.622564483206531,0.0,0,0,1
238,TEXAS,4809540,BARTLETT ISD,bell,False,344,0.09011627906976744,0.575,0.872093023255814,,0.0,0,0,0
239,TEXAS,4809570,BASTROP ISD,bastrop,False,10893,0.0657862847700358,0.58,2.175709171027265,8.271366932892683,0.156063527035711,0,0,0
240,TEXAS,4809630,BAY CITY ISD,matagorda,False,3571,0.07228227387286475,0.735,2.6323158779053486,5.012601512181462,0.11201344161299356,6,4,0
241,TEXAS,4809670,BEAUMONT ISD,jefferson,False,18877,0.06306139746781798,0.52,2.495099856968798,6.341049954971659,0.03708216347936643,0,0,0
242,TEXAS,4809690,BECKVILLE ISD,panola,False,665,0.09323308270676692,0.8250000000000001,10.526315789473683,,0.0,0,0,0
243,TEXAS,4809720,BEEVILLE ISD,bee,False,3311,0.06408637873754153,0.64,2.8390214436726064,3.0202355783751136,0.0906070673512534,0,0,0
244,TEXAS,4809750,BELLEVUE ISD,clay,False,126,0.1373015873015873,0.89,7.142857142857142,,0.0,0,0,0
245,TEXAS,4809780,BELLS ISD,grayson,False,822,0.08150851581508516,0.77,9.975669099756692,4.5012165450121655,0.36496350364963503,0,0,0
246,TEXAS,4809810,BELLVILLE ISD,austin,False,2274,0.06718557607739666,0.8150000000000001,0.0,5.496921723834652,0.04397537379067722,0,0,0
247,TEXAS,4809860,BELTON ISD,bell,True,11526,0.06296807218462606,0.575,3.279541905257678,7.565504077737289,0.008676036786395974,0,0,3
248,TEXAS,4809870,BEN BOLT-PALITO BLANCO ISD,jim wells,False,553,0.10849909584086799,0.0050000000000000044,0.0,,0.0,0,0,0
249,TEXAS,4809980,BENJAMIN ISD,knox,False,110,0.12636363636363637,0.825,8.181818181818182,,0.0,0,0,0
250,TEXAS,4810140,BIG SANDY ISD,upshur,False,715,0.09020979020979021,0.85,1.9580419580419581,4.195804195804196,2.097902097902098,0,0,0
251,TEXAS,4810170,BIG SANDY ISD,polk,False,503,0.0874751491053678,0.79,5.36779324055666,,0.5964214711729622,0,0,0
252,TEXAS,4810200,BIG SPRING ISD,howard,False,3949,0.06586984046594074,0.8,0.0,0.9875917953912383,0.02532286654849329,0,0,0
253,TEXAS,4810230,BIRDVILLE ISD,tarrant,True,23665,0.06582125501795902,0.53,3.004436932178322,6.744136911050074,0.012676949080921191,1,5,16
254,TEXAS,4810260,BISHOP CISD,nueces,False,1472,0.06433423913043479,0.52,6.385869565217392,3.6684782608695654,0.0,0,0,0
255,TEXAS,4810320,BLANCO ISD,blanco,False,1028,0.07587548638132295,0.755,9.922178988326849,3.11284046692607,0.0,0,0,0
256,TEXAS,4810350,BLAND ISD,hunt,False,708,0.0826271186440678,0.78,3.954802259887006,,0.0,0,0,0
257,TEXAS,4810380,BLANKET ISD,brown,False,183,0.11748633879781421,0.875,6.0109289617486334,,0.0,0,0,0
258,TEXAS,4810440,BLOOMBURG ISD,cass,False,277,0.08844765342960288,0.81,6.137184115523466,,0.0,0,0,0
259,TEXAS,4810470,BLOOMING GROVE ISD,navarro,False,947,0.07486800422386483,0.75,10.137275607180571,,2.3231256599788805,0,0,0
260,TEXAS,4810500,BLOOMINGTON ISD,victoria,False,866,0.0781986143187067,0.715,1.7321016166281753,,0.0,0,0,0
261,TEXAS,4810590,BLUE RIDGE ISD,collin,False,825,0.06909090909090909,0.5700000000000001,0.0,,0.8484848484848486,0,0,0
262,TEXAS,4810620,BLUFF DALE ISD,erath,False,189,0.082010582010582,0.835,0.0,,0.0,0,0,0
263,TEXAS,4810650,BLUM ISD,hill,False,353,0.08781869688385269,0.8200000000000001,5.382436260623229,,0.0,0,0,0
264,TEXAS,4810710,BOERNE ISD,kendall,False,8687,0.06120640036836653,0.8,6.469437089904455,12.466904570047197,0.9209163117301714,1,15,7
265,TEXAS,4810740,BOLES ISD,hunt,False,543,0.08950276243093923,0.78,9.208103130755065,,0.0,0,0,0
266,TEXAS,4810780,BOLING ISD,wharton,False,1122,0.06327985739750445,0.735,4.09982174688057,3.4759358288770055,0.0,0,0,0
267,TEXAS,4810800,BONHAM ISD,fannin,False,1872,0.071741452991453,0.8250000000000001,7.905982905982905,5.769230769230769,0.05341880341880342,0,0,0
268,TEXAS,4810830,BOOKER ISD,lipscomb,False,390,0.09717948717948717,0.905,4.871794871794872,,1.0256410256410255,0,0,0
269,TEXAS,4810860,BORDEN COUNTY ISD,borden,False,233,0.08540772532188841,0.9550000000000001,15.021459227467812,,0.0,0,0,0
270,TEXAS,4810890,BORGER ISD,hutchinson,False,2731,0.07726107652874405,0.895,2.5631636763090446,1.2815818381545223,0.0,3,0,1
271,TEXAS,4810910,BOSQUEVILLE ISD,mclennan,False,711,0.08649789029535865,0.65,5.344585091420535,,0.5625879043600562,0,0,0
272,TEXAS,4810950,BOVINA ISD,parmer,False,517,0.086073500967118,0.835,6.769825918762089,3.481624758220503,0.0,0,0,0
273,TEXAS,4810990,BOWIE ISD,montague,False,1696,0.07382075471698113,0.89,5.070754716981132,0.9433962264150944,0.0,0,0,0
274,TEXAS,4811010,BOYD ISD,wise,False,1334,0.06746626686656672,0.855,5.247376311844078,4.3478260869565215,0.07496251874062969,0,0,0
275,TEXAS,4811040,BOYS RANCH ISD,oldham,False,303,0.17594059405940596,0.925,26.4026402640264,,0.0,0,0,0
276,TEXAS,4811070,BRACKETT ISD,kinney,False,585,0.09702564102564103,0.73,0.0,4.957264957264957,0.0,0,0,0
277,TEXAS,4811110,BRADY ISD,mcculloch,False,1178,0.07928692699490662,0.855,6.36672325976231,0.7640067911714771,0.0,0,0,0
278,TEXAS,4811190,BRAZOSPORT ISD,brazoria,False,12344,0.06658943616331821,0.61,5.630265716137394,6.1001296176279975,0.08911211924821776,1,3,7
279,TEXAS,4811220,BRECKENRIDGE ISD,stephens,False,1499,0.08138759172781855,0.905,2.401601067378252,,0.0,0,0,0
280,TEXAS,4811250,BREMOND ISD,robertson,False,487,0.09741273100616016,0.72,0.0,,0.0,0,0,0
281,TEXAS,4811280,BRENHAM ISD,washington,False,5029,0.06979518791012129,0.775,4.792205209783257,6.701133426128456,0.019884668920262475,0,0,0
282,TEXAS,4811310,BRIDGE CITY ISD,orange,False,2987,0.06317375292936056,0.8250000000000001,5.289588215600938,2.042182792099096,0.0,0,0,0
283,TEXAS,4811340,BRIDGEPORT ISD,wise,False,2039,0.07856792545365375,0.855,4.708190289357528,6.718979892103973,1.8636586562040216,2,0,0
284,TEXAS,4811400,FORT ELLIOTT CISD,wheeler,False,135,0.14074074074074075,0.93,5.185185185185185,,0.0,0,0,0
285,TEXAS,4811430,BROADDUS ISD,san augustine,False,409,0.08557457212713937,0.76,0.0,,0.0,0,0,0
286,TEXAS,4811460,BROCK ISD,parker,False,1372,0.06873177842565598,0.84,4.373177842565598,,0.0728862973760933,0,0,0
287,TEXAS,4811490,BRONTE ISD,coke,False,247,0.10040485829959514,0.91,0.0,,0.0,0,0,0
288,TEXAS,4811520,BROOKELAND ISD,sabine,False,411,0.09732360097323602,0.885,0.0,1.70316301703163,0.0,0,0,0
289,TEXAS,4811550,BROOKESMITH ISD,brown,False,123,0.12601626016260162,0.875,0.8130081300813009,,0.0,0,0,0
290,TEXAS,4811580,BROOKS COUNTY ISD,brooks,False,1588,0.06297229219143577,-0.675,3.9672544080604535,,1.8891687657430731,0,0,0
291,TEXAS,4811610,BROWNFIELD ISD,terry,False,1750,0.08157142857142857,0.795,2.3428571428571425,0.2857142857142857,0.0,0,0,0
292,TEXAS,4811640,BROWNSBORO ISD,henderson,False,2707,0.07251939416328039,0.8150000000000001,5.688954562246029,3.6571850757295903,0.11082379017362395,0,0,0
293,TEXAS,4811680,BROWNSVILLE ISD,cameron,False,45550,0.06592447859495061,-0.5900000000000001,5.982436882546652,8.586169045005489,0.02195389681668496,0,0,18
294,TEXAS,4811700,BROWNWOOD ISD,brown,False,3692,0.06960996749729144,0.875,4.306608884073673,3.5752979414951245,0.027085590465872153,0,0,0
295,TEXAS,4811730,BRUCEVILLE-EDDY ISD,mclennan,False,691,0.09406657018813314,0.65,3.039073806078148,3.039073806078148,0.0,1,6,2
296,TEXAS,4811790,BRYAN ISD,brazos,False,16162,0.07173369632471228,0.61,4.66526419997525,7.400074248236605,0.01856205915109516,0,0,0
297,TEXAS,4811820,BRYSON ISD,jack,False,261,0.08390804597701149,0.915,3.065134099616858,,0.0,0,0,0
298,TEXAS,4811850,BUCKHOLTS ISD,milam,False,145,0.07586206896551724,0.775,2.7586206896551726,,2.0689655172413794,0,0,0
299,TEXAS,4811910,BUENA VISTA ISD,pecos,False,244,0.06557377049180328,0.665,4.918032786885246,,0.0,0,0,0
300,TEXAS,4811990,BUFFALO ISD,leon,False,945,0.08253968253968254,0.885,0.9523809523809524,0.8465608465608466,0.0,0,0,0
301,TEXAS,4812060,BULLARD ISD,cherokee,False,2553,0.08013709361535448,0.8,7.36388562475519,1.4492753623188406,0.7442224833529182,0,0,0
302,TEXAS,4812090,BUNA ISD,jasper,False,1530,0.0718954248366013,0.8200000000000001,6.862745098039216,1.8954248366013071,0.0,0,0,0
303,TEXAS,4812120,BURKBURNETT ISD,wichita,False,3225,0.08062015503875969,0.73,1.3953488372093024,4.496124031007752,0.062015503875969,0,10,0
304,TEXAS,4812150,BURKEVILLE ISD,newton,False,258,0.08387596899224807,0.805,0.0,,0.0,0,0,0
305,TEXAS,4812180,BURLESON ISD,johnson,False,12219,0.0637687208445863,0.78,5.319584254030608,7.8729846959653,0.008183975775431705,1,1,5
306,TEXAS,4812220,BURNET CISD,burnet,False,3201,0.06579194001874414,0.785,3.8425492033739452,6.935332708528586,0.0,0,0,0
307,TEXAS,4812240,BURTON ISD,washington,False,456,0.08552631578947369,0.775,4.605263157894736,2.1929824561403506,0.0,0,0,0
308,TEXAS,4812360,BYNUM ISD,hill,False,179,0.1005586592178771,0.8200000000000001,2.2346368715083798,,0.0,0,0,0
309,TEXAS,4812390,CADDO MILLS ISD,hunt,False,1736,0.07482718894009217,0.78,0.0,,0.0,0,0,0
310,TEXAS,4812420,CALALLEN ISD,nueces,False,4062,0.06819300837026096,0.52,5.908419497784342,4.923682914820286,0.0,0,0,0
311,TEXAS,4812460,CALDWELL ISD,burleson,False,1804,0.07405764966740576,0.8,5.044345898004435,6.042128603104214,0.0,0,0,0
312,TEXAS,4812480,CALHOUN COUNTY ISD,calhoun,False,3910,0.06673657289002558,0.725,0.0,4.526854219948849,0.0,0,0,0
313,TEXAS,4812510,CALLISBURG ISD,cooke,False,1154,0.06932409012131716,0.845,8.232235701906413,2.512998266897747,1.0398613518197575,0,0,0
314,TEXAS,4812540,CALVERT ISD,robertson,False,164,0.11463414634146342,0.72,0.0,,0.0,0,0,0
315,TEXAS,4812640,CAMERON ISD,milam,False,1854,0.07475188781014024,0.775,4.0453074433656955,1.2944983818770228,0.05393743257820927,0,0,0
316,TEXAS,4812660,CAMPBELL ISD,hunt,False,334,0.0718562874251497,0.78,0.0,,0.0,0,0,0
317,TEXAS,4812700,CANADIAN ISD,hemphill,False,930,0.08967741935483872,0.885,12.365591397849462,0.967741935483871,0.0,0,0,0
318,TEXAS,4812750,CANTON ISD,van zandt,False,2184,0.06639194139194139,0.875,5.311355311355311,2.8846153846153846,0.3663003663003663,0,0,0
319,TEXAS,4812780,CANUTILLO ISD,el paso,True,6201,0.06426382841477181,-0.685,3.289791969037252,9.256571520722465,2.2415739396871475,0,3,1
320,TEXAS,4812810,CANYON ISD,randall,False,10003,0.0621813455963211,0.8200000000000001,12.176347095871238,2.2493252024392683,1.2696191142657203,1,0,2
321,TEXAS,4812870,CARLISLE ISD,rusk,False,636,0.08504716981132077,0.795,5.9748427672955975,0.15723270440251574,0.0,0,0,0
322,TEXAS,4812990,CARRIZO SPRINGS CISD,dimmit,False,2211,0.06752600633197649,-0.665,1.8995929443690638,,0.0,0,0,0
323,TEXAS,4813020,CARROLL ISD,tarrant,False,8359,0.06259002272999163,0.53,11.81959564541213,16.3775571240579,0.346931451130518,0,2,1
324,TEXAS,4813050,CARROLLTON-FARMERS BRANCH ISD,dallas,False,25173,0.07063123187542208,-0.63,5.267548563937552,7.611329599173717,1.9306399713979263,4,26,38
325,TEXAS,4813110,CARTHAGE ISD,panola,False,2685,0.07113594040968342,0.8250000000000001,4.916201117318435,4.878957169459962,0.0,0,0,0
326,TEXAS,4813170,CASTLEBERRY ISD,tarrant,False,3918,0.0638080653394589,0.53,10.617662072485961,5.717202654415518,2.2460438999489534,0,0,1
327,TEXAS,4813200,CAYUGA ISD,anderson,False,576,0.0859375,0.8,2.604166666666667,,0.0,0,0,0
328,TEXAS,4813230,CEDAR HILL ISD,dallas,False,7853,0.061488603081624855,-0.63,6.048643830383293,4.762511142238635,0.050935948045332996,0,0,0
329,TEXAS,4813260,CELESTE ISD,hunt,False,490,0.08979591836734693,0.78,6.73469387755102,0.8163265306122449,0.0,0,0,0
330,TEXAS,4813290,CELINA ISD,collin,False,2576,0.06793478260869565,0.5700000000000001,6.832298136645963,8.850931677018634,0.0,0,0,0
331,TEXAS,4813320,CENTER ISD,shelby,False,2670,0.07865168539325842,0.81,6.0299625468164795,0.9363295880149813,0.0,0,0,0
332,TEXAS,4813350,CENTER POINT ISD,kerr,False,576,0.07135416666666666,0.785,6.770833333333333,1.0416666666666665,0.1736111111111111,0,0,0
333,TEXAS,4813380,CENTERVILLE ISD,trinity,False,183,0.14207650273224043,0.8200000000000001,1.092896174863388,,0.0,0,0,0
334,TEXAS,4813410,CENTERVILLE ISD,leon,False,684,0.09078947368421053,0.885,5.263157894736842,,0.0,0,0,0
335,TEXAS,4813440,CENTRAL HEIGHTS ISD,nacogdoches,False,1133,0.07325684024713151,0.68,8.473080317740513,,0.0,0,0,0
336,TEXAS,4813500,CENTRAL ISD,angelina,False,1514,0.07529722589167767,0.75,4.491413474240423,4.953764861294584,0.0,0,0,0
337,TEXAS,4813530,LUMBERTON ISD,hardin,False,4001,0.06473381654586353,0.875,9.397650587353162,4.7488127968008,0.07498125468632841,0,0,0
338,TEXAS,4813590,CHANNELVIEW ISD,harris,False,9691,0.05724280260035084,-0.54,8.657517284078011,6.789804973686926,0.2889278712207202,0,0,0
339,TEXAS,4813620,CHANNING ISD,hartley,False,181,0.10220994475138122,0.915,1.1049723756906076,,0.0,0,0,0
340,TEXAS,4813650,CHAPEL HILL ISD,smith,False,3559,0.07474009553245294,0.72,3.9336892385501545,16.3529081202585,0.0,0,0,0
341,TEXAS,4813680,CHAPEL HILL ISD,titus,False,1057,0.08230842005676443,0.745,3.7842951750236518,6.906338694418164,0.0946073793755913,0,0,0
342,TEXAS,4813710,CHARLOTTE ISD,atascosa,False,497,0.06639839034205232,0.665,4.426559356136821,,0.2012072434607646,0,0,0
343,TEXAS,4813740,CHEROKEE ISD,san saba,False,114,0.13219298245614036,0.895,3.508771929824561,,0.0,0,0,0
344,TEXAS,4813770,CHESTER ISD,tyler,False,205,0.08780487804878048,0.855,0.0,,1.4634146341463417,0,0,0
345,TEXAS,4813800,CHICO ISD,wise,False,606,0.07409240924092408,0.855,4.455445544554455,,0.0,0,0,0
346,TEXAS,4813860,CHILDRESS ISD,childress,False,1115,0.08197309417040359,0.88,0.0,,0.0,0,0,0
347,TEXAS,4813890,CHILLICOTHE ISD,hardeman,False,219,0.0867579908675799,0.86,5.47945205479452,,0.0,0,0,0
348,TEXAS,4813920,CHILTON ISD,falls,False,506,0.08893280632411067,0.7050000000000001,0.0,,0.592885375494071,0,0,0
349,TEXAS,4813960,CHINA SPRING ISD,mclennan,False,2754,0.06790123456790123,0.65,6.935366739288308,3.485838779956427,0.03631082062454612,0,0,0
350,TEXAS,4813980,CHIRENO ISD,nacogdoches,False,393,0.07888040712468193,0.68,5.597964376590331,,0.2544529262086514,0,0,0
351,TEXAS,4814010,CHRISTOVAL ISD,tom green,False,520,0.09823076923076923,0.745,7.884615384615384,,0.7692307692307693,0,0,0
352,TEXAS,4814070,CISCO ISD,eastland,False,854,0.09953161592505855,0.885,3.864168618266979,,0.0,0,0,0
353,TEXAS,4814130,CITY VIEW ISD,wichita,False,1057,0.07190160832544938,0.73,5.4872280037842955,2.6490066225165565,2.1759697256385997,0,0,0
354,TEXAS,4814160,CLARENDON ISD,donley,False,473,0.09725158562367865,0.895,4.862579281183932,,0.0,0,0,0
355,TEXAS,4814190,CLARKSVILLE ISD,red river,False,542,0.0674169741697417,0.79,4.428044280442804,,0.18450184501845018,0,0,0
356,TEXAS,4814250,CLAUDE ISD,armstrong,False,372,0.0913978494623656,0.935,5.10752688172043,,0.0,0,0,0
357,TEXAS,4814280,CLEAR CREEK ISD,harris,True,41874,0.0650656732101065,-0.54,5.552371399914028,11.639680947604718,1.1367435640254095,2,3,3
358,TEXAS,4814310,CLEBURNE ISD,johnson,False,6724,0.06880874479476502,0.78,3.4354550862581794,7.71861986912552,0.0892325996430696,0,0,1
359,TEXAS,4814370,CLEVELAND ISD,liberty,False,5575,0.06152466367713005,0.805,6.20627802690583,4.179372197309418,0.03587443946188341,0,0,0
360,TEXAS,4814400,CLIFTON ISD,bosque,False,1002,0.07934131736526946,0.835,1.8962075848303395,,1.6966067864271457,0,0,0
361,TEXAS,4814430,CLINT ISD,el paso,False,11517,0.05993922028305982,-0.685,12.555352956499089,4.211166102283581,0.017365633411478683,2,0,3
362,TEXAS,4814450,CLYDE CISD,callahan,False,1434,0.08131101813110181,0.9,6.066945606694561,1.1157601115760112,0.0697350069735007,0,0,0
363,TEXAS,4814490,COAHOMA ISD,howard,False,915,0.08743169398907104,0.8,0.0,0.2185792349726776,0.0,0,0,0
364,TEXAS,4814520,COLDSPRING-OAKHURST CISD,san jacinto,False,1532,0.06723237597911227,0.8200000000000001,4.830287206266318,8.355091383812011,0.0,0,0,0
365,TEXAS,4814550,COLEMAN ISD,coleman,False,885,0.08926553672316384,0.895,9.6045197740113,,0.0,0,0,0
366,TEXAS,4814580,COLLINSVILLE ISD,grayson,False,546,0.07509157509157509,0.77,10.43956043956044,,0.0,0,0,0
367,TEXAS,4814600,COLMESNEIL ISD,tyler,False,475,0.09052631578947369,0.855,0.0,1.6842105263157894,0.0,0,0,0
368,TEXAS,4814640,COLORADO ISD,mitchell,False,988,0.07489878542510121,0.855,11.234817813765183,,0.0,0,0,0
369,TEXAS,4814670,COLUMBIA-BRAZORIA ISD,brazoria,False,3135,0.06299840510366826,0.61,0.0,2.2647527910685805,0.0,0,0,0
370,TEXAS,4814700,COLUMBUS ISD,colorado,False,1538,0.08198959687906371,0.78,4.486345903771132,4.161248374512354,0.0,0,0,0
371,TEXAS,4814730,COMAL ISD,comal,False,23091,0.06216534580572518,0.74,2.520462517864103,7.816898358667879,0.051968299337404184,0,0,0
372,TEXAS,4814760,COMANCHE ISD,comanche,False,1327,0.08440090429540316,0.86,4.973624717407687,3.2403918613413714,0.0,0,0,0
373,TEXAS,4814790,COMFORT ISD,kendall,False,1102,0.08439201451905626,0.8,4.99092558983666,0.7259528130671506,0.9981851179673321,0,0,0
374,TEXAS,4814820,COMMERCE ISD,hunt,False,1514,0.0739101717305152,0.78,3.500660501981506,15.389696169088507,0.0,0,0,0
375,TEXAS,4814850,COMMUNITY ISD,collin,False,2262,0.08134394341290893,0.5700000000000001,6.5870910698496905,3.8903625110521665,1.1494252873563218,3,0,0
376,TEXAS,4814880,COMO-PICKTON CISD,hopkins,False,747,0.0856760374832664,0.8200000000000001,5.35475234270415,,0.9370816599732262,0,0,0
377,TEXAS,4814920,COMSTOCK ISD,val verde,False,212,0.09433962264150944,0.535,5.188679245283019,,0.0,0,0,0
378,TEXAS,4814970,CONNALLY ISD,mclennan,False,2335,0.07590149892933619,0.65,3.169164882226981,2.6124197002141325,0.08565310492505353,5,4,13
379,TEXAS,4815000,CONROE ISD,montgomery,True,61544,0.060419699727024566,0.75,8.475237228649421,9.040686338229559,0.20310672039516442,2,9,11
380,TEXAS,4815120,COOLIDGE ISD,limestone,False,307,0.09283387622149837,0.77,3.5830618892508146,,6.188925081433225,0,0,6
381,TEXAS,4815150,COOPER ISD,delta,False,822,0.07869829683698297,0.845,8.75912408759124,1.2165450121654502,0.0,0,0,0
